x1,x2,target
-0.4588843741874657,-1.3249062576664856,1.0
0.4808551003779063,0.4650760564979973,0.0
0.90787118713939,0.9376465870213152,1.0
0.469942016911953,0.0028350284956497,1.0
0.4524617685828201,0.3456770867360643,1.0
0.731425359420554,0.8094270290498096,1.0
-0.0131830575646066,-0.7919786587232521,1.0
-0.3468692353339648,0.1953439587278879,0.0
-0.5567653619273498,-0.012174516301993,0.0
-0.523589698982512,-0.3011876484217671,0.0
0.9652423680847568,0.8558087688439016,0.0
0.5079892115847753,-0.1846699439937351,1.0
0.0640687246950505,-0.440029216470866,1.0
-0.6350389294482225,-0.2901773498163358,0.0
0.576912926413493,0.1218809405901202,1.0
0.784382706337739,0.3842590925087535,0.0
0.5306881083200756,0.1088541586785588,1.0
-0.4554638302939811,-0.9166778841470864,1.0
-0.3449316561395331,-0.7753855102602539,1.0
0.4882834798466882,-0.0461844219330894,1.0
-0.9460339599246526,-0.4081695126313732,0.0
0.1826312031950837,-0.0727666593328421,1.0
0.678875483211248,0.5615262927854213,1.0
-0.7300923621528382,-0.2501910988938122,0.0
-0.0554457073876277,0.4350383577005098,0.0
0.9872315538435986,0.7745203885282499,1.0
-0.7495951109698452,-0.3317847456192798,0.0
0.0480173967243222,-0.7294411974935564,1.0
-0.1634957046566625,0.0158796102360062,0.0
-0.3187347015450075,-0.0507908961866338,0.0
0.5336866769162156,0.4847031984031303,1.0
-0.5269613960403096,0.3738451954880646,0.0
1.0110143707523314,0.6013920059753722,0.0
0.1141843291237234,0.1114408463254506,0.0
0.4846283617807225,0.3906343228242229,0.0
0.2467773027987173,-0.0740074587418843,1.0
1.5028761976584533,1.0658280267896327,0.0
-0.2720719573548911,-0.2824724245578324,0.0
-0.2513835833086187,-0.1940068985177475,0.0
-0.1126257595757648,-0.4303899617343716,1.0
0.1174247593133173,0.4498505777590811,0.0
0.0240829100667476,-0.3176664555529641,1.0
-0.8129010926479565,-0.3528318550959941,0.0
-1.6627390904597843,-0.9772724303321022,0.0
0.843047273969723,0.6667427069810461,1.0
-0.5530518630250769,-0.2497067155520155,0.0
0.0414015796243423,-0.9271267592031794,1.0
0.5621021887741349,0.2127520853427214,1.0
0.3552079034614014,0.0567028391961571,1.0
0.2370972760946131,-0.1946780179705203,1.0
0.0775646712111073,-0.1496545876542225,1.0
0.3579039066987707,0.3827469622165,0.0
-0.3709676325919165,-1.128892283429998,1.0
0.3560455616503186,0.2312453935962963,1.0
0.5028279500129578,0.1877914766318977,1.0
0.2294847091692921,-0.0596239858566309,1.0
-0.4113725897786462,-0.6051795464694298,1.0
0.3902393711679908,0.0634223737644885,1.0
0.5412700922214508,-0.4154036616929752,1.0
0.3836671811037145,0.386849934323961,0.0
-0.5424192742959109,-0.1445309070630173,0.0
-0.924129533799372,-0.2742037376249238,0.0
0.6867813975253522,0.6078434077054278,1.0
-0.427228033962844,0.0444572498405174,0.0
0.1796159040181694,-0.4422778295966986,1.0
-0.2535069200768888,-0.4511332855459679,1.0
1.2197624155483275,1.4342987623483787,1.0
0.2427596810382888,0.5734564197664569,1.0
-0.7808153154588152,-0.5328915714910716,0.0
-0.1266288747041145,0.515467053404113,0.0
0.1381525999895441,0.2575676291364044,0.0
0.7119349042862229,0.7190759208076972,0.0
0.0103208065888962,-0.6042809259927308,1.0
-0.2823544530217465,-0.1016123148030749,0.0
0.249636406033384,0.7488534684431665,0.0
0.6837751273289433,0.0443884330040366,1.0
1.0128676128400884,-0.2380228951301158,1.0
-0.1358520069044153,-1.1334495544816727,1.0
0.3893103915056831,-0.5203415417903468,1.0
0.1532475147603438,-0.1105122422879825,1.0
-0.6948679642441566,-0.3424865592550589,0.0
1.2879467874829282,0.6373557791311377,0.0
-0.0286534711749401,-0.7752368407050627,1.0
0.5423892824002959,0.5765955525614179,1.0
0.7913080160064118,0.3198253002417256,1.0
0.0613732546295809,0.4242067487698613,0.0
0.0019504243125331,0.2005534739944258,0.0
0.2875385338779409,0.0512150595593624,1.0
-0.8056346162973186,-0.4809688103193654,0.0
0.8006921871601833,0.6579851790937187,0.0
0.7303230287576762,1.055544548909376,0.0
0.3054051613271543,0.5454015314520597,0.0
1.1402783783307622,0.4283793272303613,1.0
0.3629634425204943,-0.0305567730096462,1.0
-0.7183982400770509,-0.1881512505964084,0.0
-0.1696700090262626,-0.6840351884925058,1.0
-0.2206127145836863,0.134068664076805,0.0
-0.6216596716701566,-0.4837534259301764,0.0
-0.1114862369029438,0.128359095978238,0.0
0.5013098714565952,0.2055899906525609,0.0
1.1762584667959288,1.1462997182424164,0.0
-0.0254107343249441,-0.1207429652133727,1.0
0.9700831151974362,1.0229042233444008,0.0
-0.9118504077449164,-0.2046411515094278,0.0
-1.036598391616686,-1.0288775539636157,0.0
-0.0179071114291816,0.1644850980663923,0.0
-0.04176574368898,0.1896522847290039,0.0
-0.1747784054960335,0.1337397829095851,0.0
-0.6717927034561664,-0.2941949553585997,0.0
-0.8194110353967841,-1.7231871250862707,1.0
-0.0669730406330158,-0.4402050628777806,1.0
0.106916613261719,-0.575632455459425,1.0
0.3312907782199963,-0.435348574852816,1.0
-0.6934263040397527,-0.0799199862826126,0.0
-1.3229570972511149,-0.6061286476888136,0.0
0.4804075547835452,0.6892083617359005,0.0
-0.3202276576671614,-0.8412311252716895,1.0
0.4907175993286774,0.4619258620864026,1.0
-0.3813852216161478,0.0877620535807334,0.0
-0.1031841591665855,-0.4529576396606389,1.0
0.3315132651120167,0.4841346994076352,0.0
-1.0203906311407611,-0.5899244275935661,0.0
-0.2113379961599583,-0.106874535808647,0.0
-1.2212710260547404,-0.8155902547981914,0.0
0.0446527775076274,0.3369119208611606,0.0
-0.7078665333898879,-0.4564195076138184,0.0
0.0875728950398615,0.1140237276007926,0.0
-0.989877324244,-0.6317026281444882,0.0
-0.1093725716079772,0.1266164839981213,0.0
0.3786855362057476,-0.2801719909841588,1.0
1.34127685576071,1.1651941537137909,0.0
1.1906014815268566,0.7809677072077412,1.0
0.6698710283441074,-0.0767614406960663,1.0
-0.1389837020330742,-0.8342487927558877,1.0
-0.5033811677347716,-1.2668034240402504,1.0
0.4786491173939764,-0.1009049997308766,1.0
0.0370668074543442,-0.659936732623142,1.0
-0.3169495422417639,-0.0753676177131333,0.0
-0.6330118097223184,-0.1076961629745893,0.0
0.1793290232273845,0.2212078338339691,0.0
0.2945876864323173,0.4706576694781352,1.0
0.2886569734207747,0.6541493093962282,0.0
-0.1789863028503175,0.1001407363590374,0.0
-1.1683247746543222,-0.5156329612038466,0.0
-0.1766848251161399,-0.9921203504351522,1.0
-1.15007934016929,-0.264682805268968,0.0
0.212345167084195,-0.1622189880061534,1.0
-0.190526975046581,-0.5734640166736095,1.0
1.6698108675342165,1.163960920770523,0.0
-0.5760779357056321,-0.3500936081166849,0.0
0.3275081127566681,0.2752246185425033,0.0
0.7015593647362515,0.6213001385165152,0.0
-0.039919904757702,-0.2062226302453321,1.0
-0.4442745563598198,0.0039344897407535,0.0
-0.1559405958477829,-0.4177853756654885,1.0
0.8132192418449669,0.7706971964872186,0.0
0.6320744397287982,0.4824298737479749,0.0
-0.0247660762824157,0.2253614005438808,0.0
0.6430824698520252,0.3156596225430489,1.0
0.1992816067939736,-0.3135646908721085,1.0
-0.7982393954713103,-0.6533366441158934,0.0
0.2414136620997807,-0.7204377842018358,1.0
-0.518945394580214,-0.9474240708217744,1.0
0.4072360096102353,-1.0800008383045792,1.0
0.2586991695325373,-0.2813121311521384,1.0
0.6613176123849165,0.3444880894074527,1.0
0.3506115935856829,-0.2796245292864593,1.0
1.1761117481558503,0.9718967522890672,0.0
0.979896424125186,1.2257618707436737,1.0
0.1756072216470165,0.0385863127919815,0.0
0.3601199738670735,-0.1393125241579025,1.0
0.2284935681045817,0.5231080740575496,0.0
-0.5728563288949353,-0.2309937724206205,0.0
-0.6898783891140091,-0.3544595806613673,0.0
-0.3699197851851842,-0.9814189856723302,1.0
0.0846526409903684,-0.0864598553274377,1.0
-0.3108539034585986,-0.7810853294210864,1.0
0.5821025650464798,-0.6988886065560382,1.0
-0.4335430198854679,-1.1869873538342746,1.0
-0.5626975782918433,-0.6126094663185441,0.0
0.2117725051942132,-0.5261924263670219,1.0
-0.1687551495208717,0.012194088540472,0.0
-0.1569053628781185,-0.297776563106726,1.0
0.3321131804524992,-0.1867958789102778,1.0
0.1235109239211557,-0.1890543985071369,1.0
-0.5824362572038834,0.0095320340356228,0.0
-1.0181226000788492,-0.5077000749908657,0.0
-1.153711275323659,-0.5733415094379891,0.0
-0.1640546521421323,-0.1046137507011527,0.0
-0.8521568279247926,-0.0840285699127761,0.0
-0.7218657885661224,-0.4091995085618148,0.0
1.271306030544096,1.0997354512767017,0.0
0.3498995956045895,0.5015626181736921,0.0
-0.3807555664249789,0.1701039584699713,0.0
0.3822708946352698,-0.1662089628506424,1.0
0.2111135792036683,0.0309684463878286,1.0
0.1332915189686848,0.5162857050888409,0.0
0.6933392894538919,-0.2063332408306321,1.0
-0.7135892585372237,-0.6118332181840502,0.0
-0.2512991024714588,-0.0141701622418031,0.0
0.4580120205169602,0.2775131401347737,0.0
0.1886778214443166,-0.2938371548470659,1.0
0.7894980239689381,0.9819034269796554,1.0
-0.0821812623407058,-0.2418460473309596,1.0
-0.6814489091092601,-0.1302592733365973,0.0
0.7439418175417898,0.1589861216321106,1.0
0.2769652441139362,0.4471192392920671,0.0
0.8693568845050601,1.079723735809384,0.0
0.4994473707674077,0.202444903854934,1.0
0.52489149223535,0.5190958117147928,1.0
0.3707104870955393,0.3546931195197683,1.0
0.0429388502598511,-0.8742363329558848,1.0
-0.6101812666145471,0.0907076565836564,0.0
-0.3433221601676455,-0.5817670271973043,1.0
0.6270013109568073,0.4687014105266607,1.0
0.5342113202485721,-0.063577010912675,1.0
-0.118738735248631,0.0539050767956362,0.0
-0.1806338128691293,-0.4249320497391523,1.0
-0.9781131422803606,-0.7207656905906985,0.0
0.0069730015342017,-0.0852197551515425,0.0
0.4218275483518308,-0.03264828410404,1.0
-0.6125454576103243,-1.1643918794115486,1.0
0.9284947681007832,0.8066555033058196,1.0
-0.1752123856810352,-0.9869979477317188,1.0
0.5927686552177466,0.23719250415593,1.0
-0.2197558888066891,-0.8364555413266171,1.0
0.1864675244576021,0.1064188372843883,0.0
0.198515300544864,0.1387409448482504,1.0
-0.1001118902044693,-0.6850111287939893,1.0
0.3694538387419412,0.7502924565204067,0.0
0.6834564243012491,0.8245080001365195,0.0
0.4685862259580891,0.0690984054951002,1.0
0.4773854204903219,0.1208632071472793,1.0
0.6788847631123125,0.0871535751627832,1.0
0.989368576865443,0.5075115279110122,1.0
0.5259885395626817,-0.040452334165687,1.0
0.4577043843753446,0.4026821048086464,0.0
0.6972774512171764,0.8355901217621459,0.0
-0.5445670762342862,-0.2569820495566532,0.0
0.0641310635557868,-0.1899273390811422,1.0
0.5651138487234612,-0.0670807357947378,1.0
0.1355727192714718,0.5143981142419621,0.0
1.0692589881563022,0.7638548307757784,1.0
-0.0458346421049059,-0.8212903155589492,1.0
0.1871194908888245,-0.9733470038561556,1.0
0.2966946880533986,0.437614756891347,1.0
-0.2751008295783199,-0.7817727125813523,1.0
0.241144953432345,-0.1041171569797525,1.0
0.1470535968178963,-0.8074596088690248,1.0
-0.4856384892260039,-0.6667708780515109,1.0
0.1434974578759251,-0.1369905890327219,1.0
-0.1210342213259869,0.5364879665402676,0.0
-0.2139682354675394,0.0026380005341572,0.0
0.5513019780038637,0.3811904767384911,1.0
0.2226518871326879,0.1056518395499558,1.0
-0.5271898168409457,-0.0262366654634821,0.0
0.9364762692290418,0.7014528323523459,1.0
1.0870060525538077,0.9779846041762904,0.0
-0.0144137580517777,0.0409804308602792,0.0
0.4818677556967073,0.1294209400123654,1.0
0.0904986130970424,-0.5657083587256273,1.0
1.0336031076302037,0.8432748056558128,1.0
0.9771616451770152,1.0676280719728808,0.0
0.1229838535059636,-0.5742212177165595,1.0
-0.1433157698300386,-1.5873497462126842,1.0
0.4229425371384407,-0.5856457785670992,1.0
-0.0969329406490532,-0.5063873111054062,1.0
1.1562986844479957,0.8029732877165643,1.0
0.4020319258550195,0.1305891446599954,0.0
1.866887679278364,1.558462044155163,0.0
0.084756653075612,-0.0252300007607886,0.0
-0.2057721540637229,-0.5719499051476574,1.0
-0.0179892204784863,-0.4611182178446162,1.0
0.2971612767599515,0.0865417031672995,0.0
0.9433491017498696,0.7096980024665289,0.0
0.0338293189023861,-0.2269449158942216,1.0
-0.410170125370785,-0.3491923587641147,0.0
0.732732166552252,0.0070295444738061,1.0
-0.2261775133147086,-1.3676016657661842,1.0
0.2701357700152205,-1.0618217345120329,1.0
0.7960275006098829,0.7784175599523906,0.0
-1.2526131100569662,-0.8737746314139988,0.0
0.0436546197212964,-0.9847210215210772,1.0
0.1253261206977505,-1.1723009983643582,1.0
-2.2771377119421503,-1.3397766201433736,0.0
0.2545708267318465,0.1145816262590088,1.0
0.351471964001024,-0.5572343340519006,1.0
0.588018987481281,0.0860488829393404,1.0
0.3019510130144758,0.1762478345749271,1.0
0.3432237911841977,0.0445075919653392,1.0
0.102561403577717,0.0477184805522716,0.0
0.5317961108290019,0.4784434040021326,0.0
-0.4876764741442101,-0.5290497628529767,1.0
-0.3678697942320752,-0.0156080079650282,0.0
0.509739935283758,-0.0013911256771905,1.0
1.0722755948637932,0.9543877819432096,0.0
0.6644859421752243,0.1602356585542285,1.0
-0.3495799903455003,-0.3471452694949559,0.0
-0.9826179604172828,-0.5376139462817981,0.0
0.529472716919983,0.2120282796243263,1.0
0.7924605500865004,0.2056429656914312,1.0
0.8564412376430434,0.7616780051711738,0.0
0.4213254581252343,0.1849133182707692,1.0
0.1230111530127167,0.2105839976073148,0.0
0.8850877771758864,0.6309792153794785,0.0
-0.9145235253258232,-0.5933953114891238,0.0
-0.6561752333610207,-0.32475712227886,0.0
0.2166749699173012,0.4835303862792672,0.0
0.1114285842177576,-0.4360457611212203,1.0
0.405710676209378,-0.3551011365229726,1.0
-0.0403539882300199,-0.615209209898802,1.0
-0.7287926153285115,-0.1333676347690269,0.0
0.0087965939741151,0.3331083221374367,0.0
0.2346282385153847,-0.1483480466625679,1.0
-0.3702376784421189,-0.0267978187313003,0.0
1.360322150472009,1.0620534549437208,0.0
-0.0400173868559977,-0.6447940427141982,1.0
-0.1643238386644611,-0.3919454645916249,1.0
-0.1107019639404807,-0.5739117659927808,1.0
0.568567051154979,0.6085815771459786,0.0
0.1803333353565711,-0.9538286628643036,1.0
0.1506016482708138,-0.5360981682636903,1.0
0.3678150801772033,0.1112994304561397,0.0
0.3571063027803653,-0.8792787909791298,1.0
1.2532629277532596,0.8153668883749716,0.0
0.6373645441303751,0.6256191612199807,0.0
-0.3758584818522155,-0.8410238729871665,1.0
-0.1147156685023376,-0.1737221134367658,0.0
0.2466045987751605,-0.0267624491833823,1.0
-0.53204100268225,-0.746291388472199,1.0
-0.3088562552406,-0.424221358909031,1.0
0.4475472889226045,-0.2311247875794228,1.0
0.8853126612560585,0.9126173307608476,0.0
-0.1366023198884834,-0.0698269056678021,0.0
1.1650143117107024,0.8907527288126239,0.0
1.0345392985781745,0.3875605320069122,1.0
0.7599786170267402,0.7675947247842794,1.0
-0.2907462525325878,-0.0301277311938227,0.0
-0.487369805024565,-0.7160954425063788,1.0
0.6462238790062681,0.5132597922452518,1.0
0.2441288779077328,-0.2487123037458175,1.0
-0.0261408080899446,-0.1971156526024745,0.0
-0.0841943713576233,-0.130527046564094,0.0
1.003576289701804,0.7547441182031516,0.0
1.3479871257447638,1.126195253743413,0.0
0.4174568216844226,0.3145982396138495,0.0
0.6727794633171,0.2988222025437156,1.0
0.583179400080634,0.2063179693795896,1.0
-0.6144234288176789,-0.3132384816431345,0.0
0.6337602024642959,0.7130273640102883,0.0
0.5009410832427432,0.4264062374696505,1.0
-0.1512091740748216,-0.1646023596974079,0.0
0.8605276162069831,0.5854162747093349,1.0
0.1817731255915547,0.172143655597697,0.0
-0.3576000653571658,-0.6962724179277391,1.0
0.7795091963305424,0.5581730613237692,1.0
-0.6219199496998672,-0.5595766923574331,0.0
0.7828063002610404,0.9120488323584628,1.0
1.270587136707545,0.5977166637217514,1.0
0.8313676167946876,0.3591723852401114,1.0
0.2646932960459504,0.0999012989263089,0.0
0.8031639939610584,0.3821410029758574,1.0
0.4365647307230877,-0.4252546499570909,1.0
-0.3769777484412496,0.1599636038761069,0.0
-0.7482750216950101,-0.2867766988228087,0.0
-0.6748691316238313,-0.2302682807113306,0.0
-0.7668827044984516,-0.4969738892181871,0.0
0.3610435579655103,-0.3547751744444503,1.0
0.5504509563716257,-0.2547372728466978,1.0
0.2036775390912658,-0.2503457311691143,1.0
0.8994903953513507,1.0188451117274024,0.0
-0.5480683454676103,-0.1445220178418737,0.0
0.016999727865753,-0.512738554768039,1.0
0.8268985332443994,0.2902709058950838,1.0
-0.497835317091865,-1.3962260920895686,1.0
0.0940533869873115,-0.645655711716378,1.0
-0.079014526140754,-0.6322671741237822,1.0
-0.9441905698495378,-0.4961817866722797,0.0
-0.4998867553642292,-0.0759195925737017,0.0
-0.0258214680609564,-0.8551848038424666,1.0
0.1969876639819025,-0.0974024198843426,1.0
-0.8665021043778942,-0.3223164554632143,0.0
-0.7170539495836443,0.0148327263104813,0.0
-1.06088357298908,-0.3779776400685545,0.0
0.263131368529693,0.2398197062796216,0.0
0.1053860612334169,-0.5031562612458131,1.0
-0.8813275443386226,-0.6204676501136924,0.0
-0.1988857424803509,-0.083530575692651,0.0
-0.875430899195267,-0.3008526528495937,0.0
-0.205083760030498,-0.8449200057306502,1.0
0.9249898398384264,0.2135472972001184,1.0
-0.1949683906546248,0.0111582462864238,0.0
-0.9418018136294084,-1.3211731892124006,1.0
0.1342005513047628,-0.284233814932705,1.0
-1.0820163100046438,-0.7194031945330032,0.0
-0.1761379349781323,-0.0465453746654332,0.0
-0.5095782081895674,-1.014545067003258,1.0
-0.6892930632843784,-1.2353768889784134,1.0
-0.1347285704950195,-0.9258017214754471,1.0
0.0235030293898653,0.1119535115343846,0.0
-0.7449964012610955,-0.4576087557360475,0.0
0.0894175041836914,-0.6871746590163939,1.0
0.7073978081481238,-0.0608706580137925,1.0
0.4162738134588505,-0.5350140193705508,1.0
0.4107577871743765,-0.6874513637495572,1.0
0.276560411811853,-0.3239595008677683,1.0
-1.2524369185530038,-0.699353712245365,0.0
0.168961426661213,-0.5003056729522848,1.0
-0.6326326755959405,-0.0472769201922947,0.0
0.8799482310233065,0.9779682527883328,1.0
0.4487299184127797,-0.5231774340295761,1.0
-0.159138389954325,-1.2154748286696009,1.0
-1.1727745973938164,-0.6141586072545827,0.0
-0.7459351063563324,-0.0692026479613462,0.0
-0.7935413765187987,-0.2552601622993468,0.0
-0.148594213201908,0.0197749962043483,0.0
-0.3828638352786515,-0.0371872330332873,0.0
-0.2619513621743827,-1.032768825369168,1.0
-0.068802393270698,0.092253155537623,0.0
0.9633165001344977,0.4047557287148956,1.0
0.8684456396403986,0.2643088746856622,1.0
0.3133903148726242,-0.3574534440252841,1.0
1.0515263280983258,0.4619373317480897,1.0
-0.8863247651640662,-0.2882888224963917,0.0
0.0909072701108429,-0.3719729835865501,1.0
-0.9222189277172476,-0.3341532054455298,0.0
-0.3212747578313134,-0.0800860590712315,0.0
0.805007752903358,0.3206024626099851,1.0
0.5382593542280905,0.3024599511807766,0.0
0.9672731419976032,0.8940161195203082,0.0
-0.814776209355272,-0.363474624352101,0.0
0.8598110717270843,0.6295187986346333,1.0
1.2301941782665744,0.860922480689599,0.0
0.3464496671423903,-0.2296492405411923,1.0
0.6353033438058777,0.2476794853955541,1.0
0.3301513287202794,0.1872565953291687,1.0
-0.3265751072048503,-0.3437328857856211,0.0
0.7781699922837415,1.1379499776164386,0.0
0.6389965903638379,-0.0852161684893577,1.0
-0.1258540639687534,-1.025221623246933,1.0
-0.2276657012929313,-0.4682719544468954,1.0
-0.4483266917563417,-0.2726876992318724,0.0
-0.6467329046102589,-0.407323962056748,0.0
0.2479992634650246,-0.7377203190334506,1.0
-0.4431892255341361,-0.3815319307996575,0.0
0.3320689957835524,0.364089171671849,0.0
-0.791171205410717,-0.0341300323225994,0.0
-0.0941019388013825,-0.9900389257372842,1.0
-0.1455570325635773,0.0277418657897582,1.0
0.6946188686852108,0.3796111791127184,1.0
0.2829389073505353,-0.3612490586399407,1.0
0.0028695342501823,-0.3812245347949907,1.0
-0.0919985706859334,0.0413170552686903,0.0
0.2295382256274665,-0.3059999362245431,1.0
-0.4090401242651925,-0.2952168588536694,0.0
-0.3430021713305008,-0.9893088203331222,1.0
-0.3575744925451749,-1.2282152331170713,1.0
-0.9926044391716012,-0.6250865650184646,0.0
-0.1040042432765931,-0.0016142283434023,0.0
0.0224781862201127,-0.7320809000819711,1.0
-0.4059136386184051,-0.297719988090501,0.0
0.2720276902976742,-0.3813519591841533,1.0
-0.3330413227581454,0.0777297885354509,0.0
-1.1104586900779023,-0.6211640663032063,0.0
0.4879999158029214,0.0893870607595845,1.0
0.4795972450583969,0.8006289033195664,0.0
0.22238565007298,-0.1240478893716943,1.0
0.622647832934854,0.4840325961495946,1.0
-0.2477610382509613,-0.0204574983061795,0.0
-1.8103387007508631,-0.9683075542908602,0.0
0.9664342726348488,0.444814896000863,1.0
-0.3388437116176483,-0.2073353484244408,0.0
-0.6874595365500679,-0.1459662636658606,0.0
-1.4418658100521895,-0.9895441443366114,0.0
0.1026682401702826,0.3388226171606365,0.0
-1.3995262090700875,-0.7985095659972961,0.0
0.3711431483672477,0.1373316200921307,1.0
-0.3953661057278091,-0.0193571353604592,0.0
0.3370673413099471,-0.0247457546237557,1.0
0.7112745851394263,0.7194262476655809,0.0
-0.0456347421552661,0.1023129847837942,0.0
-0.0699030162026621,-0.1592102404813291,0.0
0.0030825789525818,0.1750295498689452,1.0
0.3131711999100062,0.2804604874215085,0.0
0.3556919328409264,-0.0063643635215657,1.0
0.6408732630976115,0.162361259123186,1.0
-0.8109525259103206,-0.627195023854549,0.0
1.3287127914062284,0.7841583517655825,0.0
0.4593599276301684,-0.2410411445180454,1.0
-0.6709568764323178,-0.2352320858744999,0.0
-0.0578325401455731,-0.5993857964765534,1.0
1.1032181011196074,1.2783175093761217,1.0
0.284232002444697,-0.1145369070499058,1.0
-0.3177881021255004,-0.0521916327371345,0.0
0.5165942107103962,0.0221169374458439,1.0
0.213882358861627,0.3981071699811134,0.0
0.732212623782553,0.771433941740487,0.0
0.7334250443082933,0.7398094972842387,0.0
-0.3146522235436068,-0.8464022054509545,1.0
1.0437860128149956,0.9713773739467916,0.0
1.3782435351163156,1.0295702221805678,1.0
0.8554247001384266,0.7307403486422881,0.0
-0.1425905415654731,-1.526894283975469,1.0
0.501506638170325,-0.4597378499093257,1.0
-1.0086873075048286,-0.2979538505496577,0.0
0.0082977242407409,-0.2523222363979105,1.0
0.3768629785062476,0.4627660165370639,1.0
