x1,x2,y
1.3535996139194042,1.1421817775296865,0.0
0.7511749905474959,0.08433859174586061,1.0
0.30026548387234897,0.49524509475312817,0.0
0.37940749088810444,-0.04189458972929433,1.0
-0.1107908369243143,-0.28892181053882715,1.0
0.09650580535550177,-0.17809643507326825,0.0
0.9977312002013661,0.2615834095491898,1.0
0.5175892873028695,0.19120839928981917,0.0
-0.6761058643660661,-1.230333533611652,1.0
0.49385342240559593,0.40211909353745723,0.0
-0.06197534981521152,-0.9206096395579468,1.0
0.1826219838704535,0.39815522733240927,0.0
1.0247499647246485,1.2973645753142033,1.0
1.1035418074816463,0.6467597202820384,0.0
0.7298432001704698,0.26145708792115396,1.0
-0.028860061519692393,-0.808739966959673,1.0
-0.18769845097580484,-0.04202924627699264,0.0
0.5679176305960731,0.43344369189341947,1.0
-0.7557447229441301,-1.8399980156265097,1.0
-0.16475674407363172,-0.4969265189178047,1.0
-0.6352400104404186,-1.3990461862801111,1.0
0.6734873792439235,0.38282824944292304,1.0
1.1360021235499134,0.7922198490434276,0.0
-0.1273887034978231,-1.0301985719648936,1.0
0.9140974771842983,0.7258068014181467,0.0
-0.036477158393796894,-0.4226261203738282,1.0
-0.8979872764860898,-0.2908144240482319,0.0
-0.29661326807867794,0.05365700321276697,0.0
0.24566484013881842,0.32138402533758703,0.0
-0.39778964648767867,0.030428832819855256,0.0
-1.1730591918923043,-0.3765658289875572,0.0
0.32116727544780677,-0.7178231785435893,1.0
-0.2734102014741282,-1.4048965329642622,1.0
0.16258043110530393,-0.001633062162890303,1.0
0.04705453102123963,0.02953661775930011,1.0
-0.04329448302356731,-0.7960233827097454,1.0
0.047708011891772456,-0.034469569971924935,0.0
0.602639584760823,0.4217325192056872,0.0
-0.11508136356878645,-1.1809699970187166,1.0
-0.7983420922852535,-1.6129919806378687,1.0
0.6550803248319416,0.6648092204837976,0.0
0.22274586273589217,0.26787158680741485,0.0
0.923555900574176,0.6010845964391954,1.0
-2.010793806821788,-1.3091370389927566,0.0
0.6862368741839657,0.2382764105915464,0.0
-0.24648270783763948,-1.2819961193058953,1.0
-0.42416669362285075,0.05442558587137364,0.0
1.4525983763802006,1.2046799155107857,0.0
0.03700740483021367,-0.1184833186289174,1.0
-0.6953467933292393,-0.6794178414151986,0.0
0.5135163229376855,-0.11035473565508389,1.0
0.23218173449463717,0.2260800642450518,0.0
-0.010915851591568132,-0.0450398640868587,0.0
1.3239033707899708,1.1904410131944692,1.0
-0.06708182849369049,0.05117279052123748,0.0
0.21271215889288012,-0.2635509240148508,1.0
0.11423188673386961,-0.10539376632847705,1.0
-0.6403523701154895,-0.08122264416322314,0.0
0.5681159176744093,0.0985471295195276,1.0
-1.009496406021029,-0.918587474635239,0.0
-0.4448581650612521,-0.08404536991327435,0.0
0.5272494841105468,0.4186348758477877,0.0
-0.05431662923882841,-0.8604291008641847,1.0
0.30243714467626576,-0.09586110003685708,1.0
-0.9865333363748403,-0.562403977750348,0.0
0.2457821269000475,-0.39334385723900067,1.0
-0.3223620647077652,-0.02662985735098755,0.0
0.3903392584542881,-0.3997767695141601,1.0
0.21728405271856183,-0.11677738661647655,1.0
-0.039618414342771024,-0.03847640497167937,1.0
0.6991889367057865,0.13620803783383656,1.0
-0.10307655332612914,-0.7831334198155867,1.0
0.06709723367723544,0.014821946280771797,0.0
-0.026878934841811836,0.12373451474151714,0.0
0.7298472528324984,0.7987178145357985,0.0
0.3532897296288646,-0.553610737489735,1.0
-0.17229339567687263,-0.3491596051936061,0.0
0.427992122690004,-0.4320819257653249,1.0
0.5621054684397264,-0.5263511014640907,1.0
-0.13759855822152595,-1.4280092367747634,1.0
-0.41611734805336353,0.02256255759009944,0.0
-0.24548886532500047,-0.8036684284111757,1.0
-0.15515515462888385,0.17557039163996963,0.0
0.4905404592529255,-0.2545058224799103,1.0
0.7578300303716216,0.941236779694316,0.0
0.2854626532918145,-0.40039713129550436,1.0
-0.13277173185617042,-0.056638781246795666,0.0
0.6257701814135883,-0.051474144430070534,1.0
-0.945367347162144,-0.538601913052187,0.0
-0.6737956045482091,-0.42904108412368,0.0
0.4039298623609393,-0.12039009827789873,1.0
0.8431895010738062,0.8829464841869109,0.0
0.30932641163123265,-0.1528399395313372,1.0
-0.282775583561266,-1.2989550144560775,1.0
-0.07459132203050743,0.34057178600490934,0.0
0.05772896834445515,-0.2111416704349704,1.0
0.467059640208883,-0.01972026258004353,1.0
0.31932464083592116,0.3703760977694076,1.0
0.30159028970801016,-0.4217121649151674,1.0
0.5559834881963772,0.8636731134825553,1.0
0.3923036396837432,-0.6900167457136789,1.0
0.3669018713395209,-0.07283396400248843,1.0
-1.1382653633921636,-0.2046401978370623,0.0
0.509292690428748,0.17099568930108006,1.0
-0.09850106824119803,-0.9327639635716177,1.0
0.3251268147332915,0.2326220324668373,0.0
0.8906147690891993,0.02590397418474638,1.0
-0.5104975624053268,-0.19928280815490443,0.0
-0.9420978409560808,-0.5453524450365403,0.0
0.5139641204567077,0.46713559716333164,0.0
-0.19178697360716934,0.07536154852710403,0.0
-0.21048368120910654,-0.25739252250793787,0.0
0.20085829136155064,-0.193786527066093,1.0
0.3067413938958693,0.41488756456489084,1.0
0.1103983804982879,-0.8103389037410421,1.0
1.0187614437962245,0.6631417728392146,1.0
-0.12829104469521505,0.015245355518957546,0.0
-1.8971374368112095,-1.0034703475226334,0.0
-1.8070939886008182,-1.0230217583800392,0.0
-1.1995804258286333,-0.6761088763386067,0.0
0.6035488169748415,0.444288694605256,0.0
-0.2926167959542042,-0.32191716591201475,1.0
-0.15883251392176329,0.22331432263663661,0.0
0.02635533612218252,-0.021418059967508965,0.0
0.5801724298721589,-0.28855431892345973,1.0
0.08230481880067764,0.1421815284435535,0.0
-0.9205060826095827,-0.22203406086285796,0.0
0.26216493577294,-0.09596011822937672,0.0
0.3280444401633601,0.2019832247059013,0.0
-0.5501349582007533,0.19909733337988145,0.0
0.014035181730030433,-0.9822114404628617,1.0
-0.15774710362064998,-0.531636268486666,1.0
0.6522897283580098,0.09788198846398338,1.0
0.6218236799399407,0.23741049850090123,1.0
0.39422426663279664,-0.2880279038508223,1.0
-0.020547038784600957,-0.558675167337218,1.0
0.9781499481165173,0.5778040318753211,0.0
1.0832586514607712,1.204109562387804,0.0
-0.337424206221665,-0.8353240643273012,1.0
0.44199188357677044,0.7486440074676829,0.0
0.12708046536293027,0.3902247599791858,0.0
-0.4868811610225414,-0.4086538970020357,0.0
0.3925713632358181,0.7383944348420601,0.0
-0.3041293986968604,-1.2710603531324862,1.0
0.33064135524609156,0.3404255250308803,1.0
0.7682764888294512,0.6575793253946979,1.0
0.8368248940469775,0.2208716887067016,1.0
-0.8809237239767804,-0.16488360188693932,0.0
0.9685207324813119,0.7227520673816273,1.0
-1.3089879565895637,-0.5142487135602184,0.0
-0.6054992856563736,-0.1661352528435465,0.0
-0.3822056485628291,-0.0589960204088012,0.0
0.008891391068062443,-0.6660093471821293,1.0
-0.9976460757620017,-0.6557186056449331,0.0
0.1005312165942436,-0.4293819064065211,1.0
0.35455200325021463,-0.3956825193128495,1.0
-0.6511070726551128,-0.4036333388233947,0.0
-0.2772256623876375,0.06452310693144414,0.0
0.4751783559393098,0.7285973399974853,0.0
0.04068392605244714,0.4781959285192384,0.0
-0.251664251290312,-0.5631922604266846,1.0
0.36905013677966014,-0.05860358435018731,1.0
-0.1966101006089907,0.2003519501827064,0.0
-0.6095205423824311,-0.48381683205091963,0.0
-0.0809249876519416,0.3713719300048649,0.0
-0.07484135233668554,-0.8908904530279838,1.0
0.029623712817168302,-0.41380309497440126,1.0
1.2976373748430976,0.5531671640152841,0.0
0.40377903700309525,0.5218766430490845,0.0
-1.1080543275366377,-0.3039068005474783,0.0
0.6314166856084404,0.6148464181039466,0.0
0.2942059000600986,0.21488149669757206,0.0
0.29971679993137723,0.10355084509611537,0.0
0.2017245288105821,0.2004491029124324,0.0
-0.5360569229116188,-1.6337623133212953,1.0
0.9228894547603729,0.6442981104563867,0.0
1.164113708085521,0.7375150917302907,0.0
-0.7357413935149006,-0.19688070403729221,0.0
-0.16490453900527335,-0.2746338828501551,0.0
0.0850784392778135,-1.0891123224625177,1.0
-1.0244786950968134,-0.484790106149952,0.0
-0.3239627925692923,-1.3153556476669233,1.0
0.20982428599942446,-0.4375759626326188,1.0
0.15585306243859176,-0.4761883930858286,1.0
0.8034146966156847,0.974451704116279,1.0
0.5090618487877948,-0.13612896796077864,1.0
-0.47364214713732344,-1.1869814996491863,1.0
-0.0009016226213972578,0.18848224069745229,1.0
0.5902518574495464,-0.033446178852421266,1.0
-0.4849425253278642,-1.1382139264776563,1.0
-0.13067119803070207,0.2802498303674852,0.0
-0.049407677533602416,0.4032513512199305,0.0
0.8178067519012193,-0.035959468735172834,1.0
-0.4519918232163873,-0.4500442198347928,0.0
1.145475498182274,1.101724219295616,0.0
-0.1983785768830333,-0.13410659422006393,1.0
0.5356638542685676,-0.0046928602570337485,1.0
-1.0866138883541028,-0.5184817711518703,0.0
-0.01065686869686526,0.28020546505942534,0.0
-0.02978142710811439,-0.07492485942652485,0.0
0.13077410237961332,-0.7827227008839749,1.0
0.02449679246467254,-0.2538311972523787,0.0
0.8821667939355788,0.131192020737812,1.0
-0.3027901945484339,-0.343456641598501,1.0
-0.3155781645196092,-1.4209965322697427,1.0
0.5132305928027707,0.42531485642198863,0.0
0.7755563490566719,0.6430801723178383,1.0
0.02661919456477413,-0.14874744672405343,1.0
0.5372119128566105,0.017216392860160912,1.0
0.16553149348018176,-1.037384312937894,1.0
-0.29206717258611403,-1.2772146223923575,1.0
-0.1765186351969027,-0.8219097951436541,1.0
-0.8540566050725314,-0.6546026435881074,0.0
0.34683062076913357,-0.5315998138788567,1.0
-0.1666589163722913,0.06637519108534898,0.0
-0.28217375384428955,-0.964715810558173,1.0
-0.6253647298763912,-1.3645415480249135,1.0
0.23862216676416367,-0.7659445220599865,1.0
1.2658220421405322,1.193924831624721,0.0
-0.680117859694976,0.2700843545264649,0.0
0.07900242482732447,0.34141328411619287,0.0
-1.0558663880484378,-0.29373483238036524,0.0
0.5152117296915839,-0.46233140085669855,1.0
-0.9780287563824936,-0.7420684783251114,0.0
0.7897429912619073,0.737303356864491,0.0
0.6543720716997737,0.5363162316661637,0.0
1.2432199870678131,1.1449115650025654,1.0
-0.755082073743379,-1.5924559801864526,1.0
0.4992042344246016,0.24871760338118562,0.0
0.4675554506463119,0.1835997044622401,1.0
0.40367657131094536,-0.3566095109072452,1.0
-0.514272851838887,-0.05070105439268335,0.0
0.0887140393925159,-0.2359486614303438,1.0
-0.7028976824015211,-0.40299509072583606,0.0
-0.5644973731201431,-0.6757280676764235,1.0
0.01918475607966197,-0.8237910204594733,1.0
-0.09842382528010363,-0.5744633531127045,1.0
-0.7182958452392073,-0.01816296295680088,0.0
-0.02454249517398599,-0.5640078242131888,1.0
0.8381025203666178,0.3857031996005267,1.0
0.11290122680492173,0.018641753135617445,1.0
0.6472601747844506,0.7271582242856688,1.0
-0.7334903874285527,-0.00439475858928369,0.0
-1.1173222890895298,-0.4172968964659346,0.0
-0.031256917663362915,0.17267244504780538,0.0
-2.231826226836836,-1.0305323921761012,0.0
-0.028419706550026014,-0.5671491271681353,1.0
0.31928708726233257,-0.5563998855114898,1.0
1.0557813429319594,0.7464424149008828,0.0
-0.2409199706727912,-0.936509663482131,1.0
-0.8731902343005783,-0.33791968689745366,0.0
-0.10678910232298189,-0.7232527135539992,1.0
1.1598138810316747,1.0252823145851662,0.0
1.3990323407857794,1.3333277773866614,0.0
0.6435653939163406,-0.2010792608610781,1.0
0.5130825768732343,0.2018552620245227,0.0
-0.2539399368821305,0.2292100947984006,0.0
-2.108471948521226,-1.3257146520678207,0.0
0.35930438194522996,0.1301669844183811,1.0
0.5099744081463164,0.3587207803413528,1.0
0.2895105536961339,0.1986960531146525,1.0
0.05856632320574609,-0.4579470773554423,1.0
0.7766637333980267,0.10726027620001233,1.0
0.3281224780423998,-0.3514167696968415,1.0
1.1743371540138956,1.207261125391553,0.0
1.4628171180055374,0.4611345522502185,1.0
0.4679847815358832,0.3428786887894877,1.0
-0.5963845705109887,-0.30653940154436743,0.0
0.6131358382679329,0.48820375259383453,0.0
0.35220928001814156,0.039135278701451476,0.0
-0.543751773232531,-1.4163475020261769,1.0
0.2123641287303121,0.45888882464431846,0.0
0.3500508240684035,0.3072420325637599,0.0
